source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,bp_rp
3310814886318365568,66.13187780097878,13.928549141036688,21.993423194312864,0.039120864,562.19165,113.07056240121685,-18.252254939822112,15.081756,3.1072779
3311810043124387712,63.46885198450028,15.36495687120656,22.2959209162106,0.11555437,192.94745,119.15064085645162,-27.7120908074048,14.314616,2.9728355
3295377880503113216,74.76339168430074,12.262400542343777,22.44628848913832,0.031041253,723.1116,86.26740002504683,-18.595565233818192,15.046155,3.1978989
147586247500686336,68.34964551576856,23.990567559283637,22.93807478028544,0.45966974,49.901207,104.81498110302849,-38.07174541271763,12.281707,2.388587
146727391481452544,69.24266407105962,23.27715799874353,20.3687781601637,0.110327736,184.62065,91.3865417851164,-44.813588017583925,17.21223,3.933959
3308433069254919424,70.55226837461355,14.147501012619594,20.093219300579644,0.032163203,624.7269,88.04415314083236,-21.27923758759796,15.006906,3.0558996
3313527106627449088,66.11822759101871,15.88417682534391,20.427173906644025,0.25154158,81.20795,97.93689390469106,-27.924670732472297,13.778803,2.7745047
3392664627834274688,74.49115621734242,14.45189798785836,20.61019442733577,0.0270991,760.549,78.78936510641863,-24.47312983808204,14.371617,2.9334373
3405297324946333440,74.79342198610871,16.07151210536761,20.749106987616347,0.024217086,856.7962,72.59468477969725,-41.05373800285782,9.731515,1.2043171
50298125783225088,61.35753568748664,19.44200665087869,21.198268225584627,0.023146871,915.8157,122.02644919286638,-32.58516730288186,10.836196,1.6597319
3310104945406638464,70.10656145621284,16.513605313921754,21.21604369770696,0.2130276,99.59293,100.71026479181364,-17.822953849404833,9.279742,1.3636322
3312644885984344704,68.24817726690902,15.818854771000632,21.35731378098158,0.019992784,1068.2511,100.37574321605688,-25.47369149898669,8.475605,0.9044514
3307782570688378496,67.65616639413629,13.72431676410995,21.491451797641616,0.073748454,291.41562,106.56507793489249,-19.248993711890343,5.3405814,0.36794996
3309568143211890048,68.86895204897276,15.399151275857331,21.71718631525121,0.1024237,212.03284,98.40024767636912,-33.97375567713968,14.505741,3.1322365
3312652513846244096,68.20929931916466,16.00568312875324,21.986514300716408,0.295252,74.46695,101.05427327696728,-29.529461832054025,8.728549,1.086051
3314213025787054592,67.38219601870492,17.89303687476587,22.00647700341757,0.01661287,1324.6644,107.65175197214356,-32.96408044400983,8.7407255,0.9833555
3287450745264292864,66.40562804145627,8.591355844852567,22.61907055195553,0.066409476,340.60004,112.61499000772233,0.2689988257774989,15.941398,3.7690344
146740207663868032,69.12192707014619,23.34062116551096,22.947891569430304,0.12339541,185.97038,96.97464907710922,-49.08577114079784,5.919667,0.53674936
47803952373768960,64.01545924155742,18.85907582957696,20.81802907900175,0.018925542,1099.9965,112.99087732712964,-28.06927769236524,12.993462,2.5119476
3311179340063437952,66.52007676867467,15.041285019426097,20.8390589991997,0.027691659,752.5392,101.60630054880184,-22.71326170096517,11.470464,1.9116602
3311492803955469696,63.79389433144968,14.398373872357954,20.978217741068452,0.017638173,1189.3645,114.58061638282337,-18.38846027027257,10.929824,1.7070513
3312637842237882880,67.96612153925633,15.851471350184571,21.00505488455235,0.05281615,397.7014,99.4956310598399,-34.32999088297088,5.928877,0.46518755
145293181643038336,66.57757082391856,21.470262123168748,21.022085450482432,0.05181636,405.70364,103.57539571101086,-37.79838463589298,7.239102,0.68395376
3312440445540818304,67.81866462842426,15.00322280399349,21.05318989100504,0.05802669,362.81906,101.15523679833852,-20.258241111458684,16.090866,3.5432816
3306722607119077120,68.43779586213405,12.71114645559168,21.1317743941902,0.034443296,613.52356,98.9922681465868,-14.39769732761123,14.242379,-0.2868185
3303530209469039616,61.85267271178611,10.740581426524551,21.21141476610331,0.06348634,334.10992,119.7844629063574,-7.558021096718419,16.219955,3.502411
3312536927686011520,67.53632737172786,15.637736095425185,21.4201372807942,0.05598455,382.608,108.88056712014205,-21.81897870414946,5.6056676,0.4476633
47729215646206080,64.46150286122511,18.475053544960037,21.64021425359963,0.05619019,385.12442,113.17087381270306,-30.77713833776765,12.703422,2.6998405
3406823245223942528,72.26509216185069,18.641073544602044,21.919610281288232,0.018607637,1177.99,89.27223867799621,-39.06373579136996,8.757004,0.9974756
3406417903390509056,73.09168071718106,17.174054883750856,21.940221992612432,0.044422638,493.89734,87.45237417752612,-34.41671792561823,15.6612015,3.3148842
38329666836450304,59.560442195261466,12.62796900981299,21.94775521269117,0.044486865,493.3536,129.70709549745908,-12.256301508950882,15.08387,3.2001438
3310634944368705664,64.9909642432842,14.035119724261309,21.97774049011765,0.062129736,353.73947,115.369072100897,-18.825387132746577,5.5111136,0.39070892
3411887595780736128,72.17598570547419,21.10079745390958,22.640438518696524,0.2018068,112.188675,92.82076515251067,-53.70407484742832,8.834197,1.0153942
3308127405023027328,70.3740966937844,13.221124178946916,22.66290805390508,0.023663454,957.7177,99.23287062203264,-18.63009160821845,10.491406,1.8964214
147182172683187712,72.3045228763072,24.802604923231087,20.29164737862752,0.033244506,610.376,84.61280352293198,-53.07046503234733,9.234275,1.2950821
149543000243089024,65.25317818281587,24.51860700660108,20.38889188666459,0.022714717,897.6071,106.5867372937434,-48.88078498667054,13.559337,2.6923733
49231668222673920,65.38237014650547,21.03971713386797,20.56339390615933,0.024978096,823.2571,104.84915616019371,-35.96321883698717,6.688817,0.57329607
3306592418070112384,68.18963644754525,12.066606552219351,20.603160486735938,0.020846251,988.3388,97.52678487718173,-14.337339520037467,13.739463,2.7497444
3307844864893938304,67.01894114867126,13.867854184261594,20.87561036886644,0.021009251,993.6389,102.26882886369415,-18.99106792317413,8.839648,0.9900665
45770783575075968,63.89569436950035,16.762287744082474,20.881553135526133,0.021271825,981.6531,111.02996428477658,-23.49033945351936,13.9761,2.7397203
3311883817778820480,65.15179237979066,15.095358731795551,21.089906328443732,0.11995638,175.81313,108.44328858667495,-21.17075959243724,5.2019286,0.31598282
3312759303913978624,66.5869485853136,15.618207900194715,21.3957803576917,0.25111786,85.20215,87.43530172194305,-20.978016384764462,4.4061656,0.37813282
51497418090942720,59.55958140514105,21.05098587404604,21.405052458848488,0.07060388,303.17105,129.22455529786708,-32.84380045716108,15.810151,3.6766558
48197783694869760,65.84566930782594,19.658531350570183,21.59864636466577,0.55447507,38.953323,97.31780026776585,-37.78017810014982,9.1158905,1.1155329
3309419984020798080,68.4626315976831,14.844319676275646,21.635396574818312,0.15024151,144.00412,103.08256504033994,-24.426545849169408,4.6015615,0.34702873
3312324550143212288,64.97907765724916,16.522417532947376,21.72533378313141,0.069723524,311.59262,106.06273081506647,-32.65447460692883,7.0219374,0.7089796
3312613000147191808,67.9373303656096,15.629243097689292,21.9411429349474,0.0278443,787.9941,103.60681970600947,-23.577862998495743,11.270382,1.9153843
3311671955631826944,62.67061787500594,14.733449906069524,21.984717040334814,0.0918482,239.35925,123.82931616882924,-14.954702514184063,16.090776,3.8508177
3311000119668435200,65.51518023603637,14.077103275227197,22.026938316127616,0.07466744,295.0006,113.77447283192949,-21.32101663168436,5.6442456,0.42680836
3306588707218380288,67.81746221983852,12.200079444708868,22.063923806490635,0.02396687,920.601,107.3012182448806,-13.760062387872184,14.376487,2.9901962
3312381071912436864,64.47973597435556,16.54438228291828,22.43113673226544,0.024212373,926.4328,116.30472723578748,-26.587973156205532,12.951096,2.6879072
48225477643858176,64.78919528332048,19.475658613674327,22.90995031611896,0.033213917,689.7696,121.83895195540089,-0.6835153483629564,13.719553,2.762906
150437933988007040,64.55790494325427,25.66075718681041,20.48516006411761,0.43439204,47.158234,112.17331732863175,-45.279617241725056,16.89423,4.13319
3300725905060807936,65.6256472411211,10.434597500431904,20.88137893168201,0.015299192,1364.8682,108.0143432699817,-5.94003024630074,11.8271,2.066002
3314185129975960448,67.12038862642493,17.695791947186837,20.91843408231149,0.40339738,51.85565,109.48695047352118,-44.22729129657963,11.360385,2.2351828
3307355272981718272,67.31812349243297,12.360285836150464,21.130573792003982,0.02016548,1047.8586,103.91102579639008,-11.813491139821409,13.442018,2.745842
3313241714640886400,69.60440899071648,17.54228778068461,21.50283474863713,0.11083778,194.00276,92.77297902595993,-40.27688965263643,9.699967,1.4685278
47804394753757056,64.05523411212916,18.884362336982484,21.82751181449805,0.020528838,1063.261,120.62002935161104,-32.148453163407744,11.203266,1.8475933
