source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
12331572661614080,54.66194105826949,10.287088278511574,1.8429636937524325,0.42393112,4.3473186,-5.158293353232073,0.49413052,-2.0894469139141543,0.34063047,19.332388,2.5543518
12338960005341952,54.33514757608015,10.253050055431453,4.766130287669263,0.09134982,52.17449,0.5025360294970284,0.08271042,-6.513853433822755,0.06520863,16.754787,2.7317219
12338998661461248,54.29408919707496,10.229432645709709,2.8840087992607337,0.022453072,128.44608,1.122925715652668,0.023503864,-13.282554609692557,0.01771958,10.77631,1.2845144
12340437474122368,54.307199080474646,10.29981900212675,8.354258277488844,0.19691385,42.425957,-31.49484658713883,0.20976903,-23.443134208395747,0.16972002,18.58826,0.49890137
12340952870143104,54.504021699530185,10.215455661932634,0.2005162524175464,0.2576518,0.77824503,-1.904344684962065,0.24152555,-2.0450681194568894,0.18306062,18.66378,1.6601448
12341159028596352,54.513522291082516,10.252592028945063,0.8728893987082791,0.16088492,5.4255514,14.83607251006398,0.16047809,-5.13522380845814,0.11496002,17.736525,1.8711796
12341777503903744,54.518488180830396,10.279253637708514,1.1548315447200699,0.9287225,1.2434624,0.4882511819366263,0.97873163,-0.4009545717584389,0.8028055,20.354322,0.9844818
12343117533700992,54.58042730074665,10.279571578684953,0.5345172916620207,0.08537405,6.260887,4.66823638003564,0.09352095,0.13359971960298903,0.0677715,17.10984,1.263195
12345149053589120,54.54820594494064,10.399228371369963,,,,,,,,20.7955,1.4954338
12345385276443776,54.382945264241705,10.294636663787598,,,,,,,,21.141813,1.774559
12345419636191360,54.40269585319635,10.309587304518953,1.0623114852161233,0.07124871,14.909905,0.322869382809983,0.06519537,-12.726412282695495,0.051031426,15.987303,1.6700392
12346317285725312,54.46193128029666,10.371975185305716,0.5426281360734314,0.22260119,2.4376695,2.899925134368937,0.22853622,0.186444056927089,0.16468772,18.057856,1.24757
12348447588831360,54.5091113704871,10.435311963163523,-0.32793094488062485,1.400006,-0.23423538,13.32226231385874,1.3311931,-9.08497472728249,0.9736342,20.622068,1.088541
12350062495720320,54.816491622967405,10.238029786151296,0.47583435455937084,0.6086416,0.7817973,9.361325820061925,0.65979123,0.1691696843829217,0.5340373,19.761183,1.7819805
12350303015416960,54.89699869900526,10.25019488955604,0.42514362620699625,0.10864666,3.9130852,15.620669722280255,0.1318917,-16.935650729702772,0.09717976,17.556334,1.2824383
12352291583872768,54.91828225469339,10.32284736167064,1.4817953541023723,0.46052215,3.2176418,-1.0480981845446866,0.5562967,-2.95436491582749,0.43879536,19.65424,2.6524906
11991518627797504,55.65384063353042,9.415465658814805,0.35398911481332457,0.75075537,0.47151062,4.9232513259774455,0.85121644,-14.413767726620003,0.7867471,20.35538,1.012783
11993301037261184,55.60662925151488,9.488909310365623,0.8043155304677343,0.20304526,3.9612622,5.915715293255536,0.20911211,-0.5775414669037902,0.18710491,18.457848,2.0104141
11996260271689728,55.5962230624103,9.500312879846375,0.30040766491306753,0.036845837,8.153097,1.2385643340830979,0.04328982,-2.0435798295298415,0.03179924,15.442685,1.5402784
