source_id,ra,ra_error,dec,parallax,parallax_error,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,bp_rp,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,ruwe,l,b
64021920682268416,56.8700688599484,0.064399764,22.376423105686136,6.893616078653016,0.07484477,92.105515,53.05008,20.4945958778842,-48.93140468482412,13.977068,2.0832853,0.5069486,119.963326,16,4.6360135,167.9502460629202,-24.727570199753597
64092907903452800,57.77559689630136,0.083048835,22.633376347393465,7.500111920385244,0.08733891,85.87366,50.431946,20.88252027795445,-45.90535315467692,17.126387,3.1439896,0.0,0.0,15,0.97746164,168.42689262693295,-23.967769401908026
64094041774819328,57.714511443641314,0.19883013,22.6659300235572,7.3085612644205,0.2149606,33.99954,48.84286,18.173101359371277,-45.33611629800369,18.432241,3.620226,0.74093896,4.1088157,14,1.0571365,168.3575917293061,-23.982874932495083
63999999169130112,56.630577272862354,0.058472447,22.305310419986277,7.432473633593599,0.06450196,115.228645,50.359783,19.543662369430454,-46.41285271634421,16.615885,3.2331133,0.18454194,1.4991922,16,1.0838587,167.8245251207943,-24.930319149501887
64456262134709376,55.61385651221187,0.04091774,22.573392259376448,7.177752139311311,0.042132903,170.35977,47.14744,19.000000967207143,-43.14952052865032,15.731763,2.9178953,0.0,2.7285714e-15,15,1.0479097,166.85788973630892,-25.36544528617617
64163242287720448,57.421773552617374,0.18376292,22.944500325032784,7.353422098732257,0.19323528,38.05424,48.916534,19.51293535457157,-44.85613445942927,18.479889,3.70117,0.663355,2.9713519,16,1.0459642,167.93358691365825,-23.96489312309163
64837139834697984,55.87166965704079,0.021143205,22.73438824922199,7.556974713766846,0.020693505,365.18582,50.31909,21.901688240815574,-45.302615313158384,9.766249,0.77743435,0.08811689,7.193119,13,1.0333185,166.93410715849197,-25.08656754278136
64888129687348736,56.920871790372274,0.27639762,22.929789076943766,7.488665427480883,0.3256947,22.992899,46.359768,21.143217715462345,-41.25763668538352,11.886297,1.4087353,2.3594532,7095.6396,15,20.47516,167.57453718368353,-24.289909484797256
64921458633614976,57.24380099864764,0.04804544,23.200996311525834,7.148517867410623,0.05209477,137.2214,46.678123,22.180068130415755,-41.07178833831759,11.324861,1.0807343,0.4029352,240.8354,17,2.5764327,167.6111890093998,-23.88902287446817
64922283267331968,57.3013765497648,0.016751427,23.228140474524007,7.450991731973961,0.018298406,407.19345,50.09397,19.72943202770937,-46.0451440559743,13.63343,1.8176136,0.053032905,2.004577,17,1.1251582,167.6333416469359,-23.833109944649628
64967569402404480,56.81416804545098,0.063839786,23.43481220068229,7.069719258509363,0.07068639,100.01528,50.580276,20.60752142794995,-46.19192929295871,16.54838,3.0180445,0.24639115,2.8953676,16,1.0966136,167.12051044032884,-23.984948741716828
64977838668129152,56.558644727565465,0.39303288,23.36555532316514,7.023992682119677,0.41526976,16.914288,48.883858,19.78942021617143,-44.69911093411448,19.616781,3.6468697,0.3965472,0.1569608,15,0.9467604,166.98221815532514,-24.194356583137058
64757425241820800,56.12937625817235,0.04373055,22.25403305470104,6.88545771448969,0.04956211,138.92584,46.638134,18.885391926771806,-42.64337488462004,15.495378,2.6357393,0.0,0.0,12,0.9226784,167.48580510997735,-25.281955821282093
64951626483855744,56.5901773964615,0.12866382,23.066764839341367,7.375879588149474,0.13995922,52.700207,49.63021,19.396831408851817,-45.68282875975354,16.956253,3.3357458,0.6959556,10.805315,15,1.4040228,167.2268994744786,-24.395307066895228
64804360644343424,56.66843414271722,0.091139905,22.84418456402768,7.498059675999509,0.10608541,70.67947,51.082897,20.17711425081245,-46.9291652190401,17.284359,3.1541195,0.0,0.0,15,0.9240154,167.4505793147761,-24.51052437936782
64988803720689408,57.085813664095504,0.13511454,23.51687667697139,7.206584546538967,0.15694188,45.91881,48.936806,19.379611669304243,-44.93597341377126,17.757591,3.3266983,0.62930596,5.4005065,16,1.0376607,167.26022906888454,-23.75583908210661
64998905483757568,57.082701624279416,0.02986952,23.603137970026417,7.327464562394925,0.037981857,192.92014,49.07832,20.807873955640147,-44.44900236993458,15.042486,2.4323664,0.0,0.0,14,0.97364295,167.19404991937583,-23.69436980547767
65029550073165184,55.73566057860892,0.1367496,22.854833974276563,7.423268314851199,0.14914918,49.77076,48.143986,19.86916964413539,-43.85270261842145,18.108326,3.4207592,0.52406317,2.3746116,15,0.9572704,166.74223440637778,-25.081039649896656
65000623471297024,57.06368705742659,0.12932655,23.700793437213964,6.988906661520379,0.15670964,44.59781,49.288864,20.001070493605926,-45.0483011094945,15.720036,2.9153109,1.0283803,118.12008,16,1.980989,167.10781840736382,-23.634352866115048
65011412428446592,56.789425681111695,0.030255511,23.74197963632735,7.329093106510834,0.033067305,221.6417,50.27286,21.21594470792443,-45.57679495157199,14.170108,2.395114,0.17090705,11.570013,14,1.6133932,166.8753383845047,-23.77374496474429
65125864716379264,55.21373303656764,0.014883566,23.59821916838355,7.522153825366353,0.017643074,426.35165,50.40245,21.13498186162849,-45.75717959178242,12.452076,1.3631744,0.072325215,6.5794706,15,1.1481409,165.80193658016472,-24.8444408188875
65169943964429952,56.27833987281683,0.08658928,23.614139359630546,7.230917167248847,0.08655477,83.54151,48.85576,19.068891767681063,-44.98068962263365,16.988838,3.4484148,0.17891449,0.80672127,13,1.0175426,166.59038399294795,-24.18317822496428
64934893291213952,57.11688600086402,0.012838326,23.300556775545957,7.461381901990386,0.01333222,559.6504,49.82464,20.39867684156513,-45.45754714044436,12.242328,1.3191109,0.045662016,2.7378917,15,1.0005586,167.4436324564555,-23.89533614988109
64936508198907904,57.18936995061114,0.01266618,23.33871256339361,7.447798847561577,0.013643309,545.89386,49.54507,18.982770188489237,-45.7642685493916,12.882789,1.5054159,0.044295877,2.0646715,17,0.91519207,167.46867247807046,-23.82211014235247
65120470237460480,55.34580150775589,0.015098765,23.48673483571187,7.480111658668807,0.017506294,427.28128,50.21962,21.626674943484065,-45.324354884444176,9.069493,0.5979481,0.0836804,8.2245,16,0.98665714,165.98326820513756,-24.847936340349104
65125452399528320,55.13134552101876,0.023532365,23.550448733258403,7.488421887730397,0.027641539,270.91193,51.26185,22.03511084624788,-46.2842418446027,14.410244,2.1775074,0.050526,0.8726903,16,1.0477535,165.77421322677836,-24.930182009258875
65125516823040256,55.11912329769928,0.33820713,23.56162881899148,7.144622300854548,0.388067,18.410795,48.46297,20.96326973364636,-43.694402921883096,19.274233,3.5181332,1.3926992,4.28557,16,1.1086146,165.7567942783419,-24.929178993177786
65190838982357760,56.4121662011986,0.14633724,23.81538702478493,7.437462707543171,0.16144858,46.067066,48.610798,18.931323025525277,-44.77292492460526,18.06143,3.3416843,0.68675417,4.6396008,16,0.9738739,166.54206205836925,-23.95173379388411
64946025846426752,57.2033347873996,0.0817031,23.41318138675708,7.362773276027829,0.093172885,79.022705,50.79359,19.200505579399927,-47.02477563440708,17.347544,3.2199097,0.19123963,0.81197315,17,1.0406598,167.42362616369732,-23.75877807614212
65173620458875008,56.462718551320094,0.10163194,23.62127834719625,7.224087278284057,0.11069285,65.26246,49.233307,20.374159257125207,-44.819773567344086,16.997486,2.724594,0.60163814,9.921092,15,0.98196167,166.7223117099154,-24.064466632099617
65211557904569856,56.68172301551613,0.02871401,23.994936841909595,7.2862829876032436,0.034790307,209.43428,49.755913,20.50214043405068,-45.335559973427976,15.067968,2.386301,0.06660655,0.8928169,16,1.047322,166.60970093483945,-23.65317440618908
65222484301820800,56.42643027295516,0.2282604,24.06962465070194,7.456083562366619,0.26874843,27.743729,49.008194,18.6225088774893,-45.332163822789326,18.861753,3.2648067,0.69462305,1.6179038,14,1.0056384,166.36622792966452,-23.75438843404482
65223515093523328,56.59787068226333,0.0667213,24.030747315256395,7.373004713955718,0.08887297,82.96117,48.209137,19.227117530342717,-44.2090337579528,16.894072,3.0725603,0.0,0.0,15,0.9753783,166.5215075381048,-23.678161663623182
65224442806459008,56.553722556107694,0.014954698,24.05417116891673,7.3324984757352,0.01875288,391.00653,51.135,22.067799911606254,-46.12808704052617,13.603668,1.811161,0.0,0.0,15,1.0267986,166.47171038090931,-23.687885611515718
64981137202021376,56.51728508779695,0.0138884885,23.40531966531974,7.349143996550216,0.014684566,500.46722,49.27836,19.01388855774152,-45.462388901362175,12.397641,1.3820219,0.05447726,3.2693508,14,1.0410229,166.92209360406525,-24.190554099775976
65188090203295744,56.27211037045957,0.01780082,23.70246592516979,7.47060055813846,0.019710807,379.01038,50.42922,19.74960133387602,-46.40107117413503,8.888269,0.5366392,0.115950935,15.469851,16,1.1877493,166.520852653853,-24.12146178008117
65201039527567232,56.51159600199895,0.014211205,23.73718212047578,7.425795986386205,0.016195484,458.5103,48.360897,19.495712257918264,-44.25712868823951,12.133683,1.7130537,0.075594395,7.7693753,16,1.0954742,166.67330060437484,-23.94856642508492
65229734206151680,56.60587308902596,0.06378814,24.159918691152065,7.190575194590559,0.0736292,97.65929,50.90885,16.920655845873043,-48.01460687758252,14.781489,2.5503654,0.50816417,62.786243,15,2.6216292,166.4327168842224,-23.57755722482608
65242271214003456,56.08213439453839,0.34637153,23.89588276928757,7.842584691514767,0.38749155,20.23937,49.53832,20.578618998829302,-45.06179749088999,18.296852,3.7332897,2.5801668,41.141647,16,2.3931916,166.237555706415,-24.09395867364201
65217326044027392,56.52529124318867,0.16628648,23.97184934749192,7.797066786893609,0.19576135,39.82945,49.50382,19.115988612794247,-45.664066536947,18.280434,2.5997887,0.52524036,2.2361171,14,0.94900244,166.51106130527927,-23.76633037183338
65226401312036864,56.630027443508745,0.11146295,24.11714094376496,7.393074300074635,0.1385005,53.379406,48.842068,18.379558739104738,-45.25195585383639,13.536427,1.8473139,0.95616376,614.91534,15,7.650714,166.48188640940944,-23.59444569763925
65232066371441792,55.9155727826314,0.12864892,23.69221985705829,7.244614096975412,0.13935013,51.98857,49.717,19.969143551789717,-45.53035596799632,17.853973,3.311489,0.0,0.0,15,0.9533538,166.2621098481688,-24.34734401097318
65279418387728896,56.46397086946799,0.079630695,24.29548137554541,7.41363476324288,0.084674254,87.55477,47.966442,18.663634706590376,-44.18651883515772,16.784777,2.992241,0.47365153,8.646426,15,1.1398214,166.22880231753143,-23.56375897475838
65294807253267328,56.19232413412733,0.15163845,24.38398237332896,7.304990403940584,0.18355542,39.79719,49.43242,19.564388234148808,-45.3960205422828,18.09578,3.1618252,0.25235394,0.5045739,14,0.9145,165.96330149430318,-23.66330530992065
65270450496044416,56.31729783783005,0.032984093,24.12099472373946,7.52998049381524,0.038131975,197.47156,49.173885,19.870546455968466,-44.98035671662727,15.178773,2.4735107,0.1084452,1.9127684,14,1.1365216,166.24779058874506,-23.782936604222755
65605354866829184,58.29240738957876,0.032983866,23.052790825962784,7.339353946453763,0.038846474,188.93231,50.548405,19.736552774957616,-46.53611248805149,15.395707,2.5858727,0.07740089,0.9293123,16,1.0626303,168.48814979764566,-23.335631111625965
