source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,bp_rp,ruwe
3413649627589287552,73.45152039468668,24.00310144011425,7.058948662237128,0.11618349,60.7569,-2.0375372656772868,-24.399679313504876,17.628542,3.1700573,1.0554088
144439960620068864,67.1118903385502,20.670866626989643,7.059198752051686,0.02497733,282.62424,42.909508146398565,-52.86007432643615,14.658041,1.9683695,1.0565075
65486951208575488,60.30838261207829,23.174856115645884,7.061650618302846,0.042845894,164.81511,17.745995796170646,-43.55986282229652,15.875267,2.7876492,0.99686575
3412131206326748928,74.02218745673649,21.370710780731276,7.062749494897628,0.016256873,434.447,-2.398406917152771,-13.618082186579636,12.9667845,1.7378283,1.024784
3299588391562579968,66.12997460972574,9.481815507136595,7.062793276311674,1.6799575,4.2041497,11.810559694810339,-9.204505373143467,20.111765,2.3753967,2.6647594
148381984682184192,70.20631650735528,25.855181317422502,7.066564278554145,0.019853085,355.94287,4.204671811880109,-19.738280316245522,14.098617,2.8860788,1.1732055
50625711528773888,60.166590425995324,20.303212742832578,7.066780479780105,0.017522424,403.29922,20.695509677270202,-19.419356527524734,9.243484,0.7222805,1.0042369
3412716043432532480,71.70977492923751,21.620098154391588,7.067780469939382,0.022639878,312.1828,-28.35239969208193,-15.64226444038674,11.494964,0.9906025,1.3617239
3295728311179535488,72.01983889985068,11.972647877794266,7.071490520783112,0.024731385,285.93185,-12.90489294900104,-10.74141316145056,12.495089,1.544241,1.7228087
3300128251772290816,63.45355126904989,9.216003435462678,7.0718350921904545,0.20442802,34.593277,-10.771774578296563,6.591404163048185,18.03908,3.1042385,1.0650966
3296612116664489216,73.32607265774634,14.160854569610935,7.083335971004202,1.7066324,4.1504755,4.443703803625501,-0.7217908737264682,20.715004,1.484108,1.1550863
3293169575822640384,71.88964603918791,10.083162804001558,7.084037838845361,0.018022778,393.06024,-4.722316038352739,-19.711329257573386,11.734561,1.1206694,1.1286727
148780523289583872,65.26382889494097,22.982581084016594,7.093692329297753,0.0425665,166.64966,29.780559596022787,-7.594925350362379,15.644897,2.428709,1.0211632
3405093747794258816,72.05013906612106,15.727426426296724,7.10072762557121,1.2206111,5.8173547,8.143088486314648,-5.263176226273976,20.712585,1.9546547,1.2165828
52267694705135232,62.01620052191719,21.29702329217075,7.114371495901592,0.078646444,90.46018,50.746246663581275,-40.06758370366392,16.657804,3.0516005,1.0055314
51971135802693376,62.970122100161646,20.6081552105841,7.115260241191824,3.0716486,2.3164303,4.304523932374889,-6.159743710415229,20.855957,2.2339172,1.0379387
148400156688543104,69.94787454132882,26.027873278083714,7.122154178513551,0.18397431,38.712765,6.0875255281749405,-21.645301839256284,17.761717,5.014269,1.3071208
65937712317870592,60.21057974933153,23.73126048947128,7.141996199690461,0.28229284,25.299955,17.860222151029607,-43.49837494173152,18.583883,4.0513897,1.0047371
3392839553262521472,74.3503488056942,15.043370290268468,7.142005374905783,0.13207793,54.074177,-28.430463195793315,-63.92136480050974,17.6643,3.101408,0.9551313
3311737200479767680,63.574361351338915,15.038189511030197,7.14904762892746,1.0690886,6.6870494,7.6981460604099325,-10.505277149458948,19.935596,2.0248299,1.4406062
145063108835069184,67.87890390539334,22.2167756291819,7.154227778321344,0.21192425,33.75842,-10.106075730289682,2.9940583389570965,18.440916,3.3809433,0.9518531
3306683540096636544,69.1594531762936,12.641659516830156,7.161311727464327,0.10167685,70.432076,68.39167122867323,-32.29710829233774,17.552246,2.9958172,0.9847547
147148332636121344,72.12898339736782,24.530789267202675,7.184773545662209,0.04088219,175.74336,-14.036759508506579,-8.644106906817816,15.478684,2.534234,1.0006399
