source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
64024081049308800,56.669225217102046,22.3675269201564,7.389174547498765,0.14713916,50.218952,19.235697142782712,0.16516528,-44.28196746663052,0.11924009,17.77013,3.4698296
64032503481665280,56.84367439641738,22.519560464164275,7.412149673861739,0.14067242,52.690857,20.57447316080448,0.14934547,-45.52042201939867,0.12324532,17.588257,3.3903885
64145577084935296,57.56434876786031,22.772072869513444,6.831384175411328,0.31836927,21.457422,20.22238660492383,0.4103561,-44.43593358313666,0.25382054,19.252659,3.188202
64095656682494720,57.91274273726911,22.750074669732147,7.284987335263736,0.017025813,427.87894,19.604490971156867,0.021057004,-45.59674750537896,0.013641431,11.850179,1.1647711
64117062799542016,57.591906954505056,22.62549947941777,7.159865534412515,0.05924875,120.84416,18.44298164171357,0.074941255,-42.44434767132344,0.042622734,16.21168,2.8930483
64644484781444864,55.33339566545284,22.631451536825736,7.011106189930256,0.047543548,147.46704,18.66745548131216,0.05570676,-42.98995068857028,0.03510633,15.709704,2.6998224
64124136607381888,57.15994091919682,22.56425460132733,7.391322129924882,0.6226825,11.870131,21.800771220962503,0.75449336,-46.31758698046053,0.47123322,19.837729,3.0806236
64129294866302336,56.97574688018189,22.656941491685657,7.334420448765222,0.08047028,91.14446,21.156998323062908,0.09934401,-46.783284011777134,0.06635867,16.8719,3.040782
64066107307543296,57.7244693872803,22.547865345919984,7.265606256190289,0.014892689,487.86398,17.873394979928694,0.020576183,-45.12251929683014,0.01115941,12.36464,1.3313408
64720179284934016,55.09941652410235,23.069039348143807,7.405449545963815,0.06818649,108.60582,20.74053987817549,0.08151361,-44.93251892351401,0.061928846,16.604225,2.9510174
64104933811828480,57.96086681799793,22.89551471851388,7.315539042944565,0.04423047,165.39592,18.2409132166166,0.05016511,-44.87318051720924,0.035216637,15.906264,2.7890787
64092907903452800,57.77559689630136,22.633376347393465,7.500111920385244,0.08733891,85.87366,20.88252027795445,0.10918093,-45.90535315467692,0.066018395,17.126387,3.1439896
64094041774819328,57.714511443641314,22.6659300235572,7.3085612644205,0.2149606,33.99954,18.173101359371277,0.26966003,-45.33611629800369,0.17502774,18.432241,3.620226
64103009666497024,57.8493130484248,22.841272958150647,7.430605491985016,0.016472751,451.0847,19.64177766894685,0.01943968,-44.98903735020462,0.013182995,13.666987,1.83957
64172038380708224,57.58886377465197,23.09614480790089,7.505850970004721,0.026161041,286.9095,19.608488750151917,0.029035324,-46.559026755660526,0.018623162,11.16862,1.0253668
64174546641593984,57.66222912452411,23.21722758953147,7.301312904999704,0.035013244,208.53003,18.264910026129144,0.040552225,-45.37654930409289,0.02482583,15.392325,2.5683336
64157023175179776,57.83246207983878,23.067645295503368,7.370749551185829,0.1310374,56.249203,19.23268388146952,0.13327566,-43.413694043478245,0.08674997,17.615984,3.3113117
64057895330132224,57.356540141478256,22.312209187153343,7.124079011263999,0.14594857,48.812256,19.556734054911654,0.1556048,-44.42785716407235,0.11286611,17.548912,3.2433224
64114245300877184,57.29700152037766,22.609258005731757,7.455976057919426,0.029010396,257.0105,21.057238451322103,0.036593974,-47.309507094315066,0.02336674,7.7059603,0.23435354
64117784354039040,57.60500935965606,22.675354364650342,6.984690129678826,0.11501942,60.72618,17.90612818737192,0.15184048,-43.82475875731628,0.0852402,17.399178,3.2050438
